Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
2026-11-18,2026-11-24,Standard Class,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,2026-11
2026-11-18,2026-11-23,Second Class,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,0.2,48.632,2026-11
2026-11-18,2026-11-23,Standard Class,Jane Waco,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.864,7,0.2,7.7728,2026-11
2026-11-18,2026-11-21,First Class,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,2.9568,2026-11
2026-11-18,2026-11-23,Second Class,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.7,-16.1856,2026-11
2026-11-18,2026-11-23,Standard Class,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844,2026-11
2026-11-18,2026-11-21,First Class,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0.0,1.4208,2026-11
2026-11-18,2026-11-18,Same Day,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686,2026-11
2026-11-18,2026-11-23,Standard Class,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,2026-11
2026-11-18,2026-11-23,Second Class,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472,8,0.2,14.5152,2026-11
2026-11-18,2026-11-23,Second Class,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,2026-11
2026-11-18,2026-11-21,First Class,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,2026-11
2026-11-18,2026-11-18,Same Day,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.0,10.5728,2026-11
2026-11-18,2026-11-18,Same Day,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2026-11
2026-11-18,2026-11-23,Second Class,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,0.2,-19.323,2026-11
2026-11-18,2026-11-21,First Class,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.0,45.8136,2026-11
2026-11-18,2026-11-23,Standard Class,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1,0.2,-0.6624,2026-11
2026-11-18,2026-11-21,First Class,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0.0,54.3332,2026-11
2026-11-18,2026-11-22,Standard Class,Dave Kipp,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5,0.0,36.7255,2026-11
2026-11-19,2026-11-26,Standard Class,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,2026-11
2026-11-19,2026-11-21,First Class,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.3998,2026-11
2026-11-19,2026-11-25,Standard Class,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.72320000000002,2026-11
2026-11-19,2026-11-21,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.6,-13.993,2026-11
2026-11-19,2026-11-24,Standard Class,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0.0,7.106,2026-11
2026-11-19,2026-11-23,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888,2026-11
2026-11-19,2026-11-19,Same Day,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,2026-11
2026-11-19,2026-11-23,Standard Class,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,2026-11
2026-11-19,2026-11-21,First Class,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,0.3,-71.8116,2026-11
2026-11-19,2026-11-23,Standard Class,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0.0,626.185,2026-11
2026-11-19,2026-11-22,Second Class,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,22.96,7,0.0,6.6584,2026-11
2026-11-19,2026-11-21,First Class,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.776,4,0.2,8.7384,2026-11
2026-11-19,2026-11-21,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,2026-11
2026-11-19,2026-11-21,First Class,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,0.2,3.912,2026-11
2026-11-19,2026-11-23,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,21.96,2,0.0,10.7604,2026-11
2026-11-19,2026-11-22,First Class,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932,2026-11
2026-11-19,2026-11-19,Same Day,Anne Pryor,Home Office,United States,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,0.2,18.2525,2026-11
2026-11-19,2026-11-21,First Class,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,6,0.8,-2287.782,2026-11
2026-11-19,2026-11-25,Standard Class,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913,7,0.7,-45.9333,2026-11
2026-11-19,2026-11-23,Standard Class,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,16.74,3,0.0,8.37,2026-11
2026-11-19,2026-11-23,Standard Class,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0.0,12.53,2026-11
2026-11-19,2026-11-21,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4,0.2,5.28,2026-11
2026-11-19,2026-11-22,First Class,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128,2026-11
2026-11-19,2026-11-24,Standard Class,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.2525,2026-11
2026-11-19,2026-11-21,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004,2026-11
2026-11-19,2026-11-20,First Class,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968,4,0.2,2.3976,2026-11
2026-11-20,2026-11-22,First Class,Carlos Daly,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2,0.2,-25.2956,2026-11
2026-11-20,2026-11-24,Standard Class,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,2,0.2,-23.5764,2026-11
2026-11-20,2026-11-25,Standard Class,Kelly Andreada,Consumer,United States,Ontario,California,91761,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,2026-11
2026-11-20,2026-11-26,Standard Class,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714,2026-11
2026-11-20,2026-11-25,Standard Class,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0.0,11.5836,2026-11
2026-11-20,2026-11-24,Second Class,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0.0,9.1746,2026-11
2026-11-20,2026-11-26,Standard Class,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13,2026-11
2026-11-20,2026-11-22,Second Class,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2026-11
2026-11-20,2026-11-21,First Class,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968,7,0.2,2.6964,2026-11
2026-11-20,2026-11-27,Standard Class,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,10,0.0,9.68,2026-11
2026-11-20,2026-11-22,First Class,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0.0,19.3116,2026-11
2026-11-20,2026-11-21,First Class,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.728,3,0.2,1.7955,2026-11
2026-11-20,2026-11-22,Second Class,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,2026-11
2026-11-20,2026-11-22,First Class,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,7,0.0,22.4448,2026-11
2026-11-20,2026-11-24,Second Class,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0.0,1.3365,2026-11
2026-11-20,2026-11-24,Second Class,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,1,0.0,170.997,2026-11
2026-11-20,2026-11-22,First Class,Carlos Daly,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0.0,327.5922,2026-11
2026-11-21,2026-11-25,Standard Class,Scott Williamson,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,2026-11
2026-11-21,2026-11-25,Standard Class,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,1,0.0,20.5842,2026-11
2026-11-21,2026-11-25,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,0.0,2.2412,2026-11
2026-11-21,2026-11-25,Standard Class,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752,2026-11
2026-11-21,2026-11-25,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,2,0.0,1.4456,2026-11
2026-11-21,2026-11-25,Standard Class,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2,0.2,14.7668,2026-11
2026-11-21,2026-11-25,Standard Class,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55,2026-11
2026-11-21,2026-11-25,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0.0,3.5178,2026-11
2026-11-21,2026-11-24,First Class,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,2026-11
2026-11-21,2026-11-25,Standard Class,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832,2026-11
2026-11-21,2026-11-24,First Class,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,2026-11
2026-11-21,2026-11-25,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712,2026-11
2026-11-21,2026-11-25,Standard Class,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.9992,2026-11
2026-11-21,2026-11-21,Same Day,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,2026-11
2026-11-21,2026-11-25,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,2026-11
2026-11-22,2026-11-26,Standard Class,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.712,8,0.2,2.232,2026-11
2026-11-23,2026-11-24,First Class,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.048,9,0.2,7.2144,2026-11
2026-11-23,2026-11-26,Second Class,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076,2026-11
2026-11-23,2026-11-27,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,1,0.6,-4.04,2026-11
2026-11-23,2026-11-26,First Class,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335,2026-11
2026-11-23,2026-11-28,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2026-11
2026-11-23,2026-11-26,Second Class,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2016,2026-11
2026-11-23,2026-11-26,Second Class,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,7.476,1,0.7,-5.9808,2026-11
2026-11-23,2026-11-26,First Class,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156,2026-11
2026-11-23,2026-11-27,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,2026-11
2026-11-23,2026-11-26,First Class,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008,2026-11
2026-11-23,2026-11-26,First Class,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,2026-11
2026-11-23,2026-11-27,Standard Class,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.688,2,0.2,3.7408,2026-11
2026-11-23,2026-11-25,First Class,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.174399999999999,2026-11
2026-11-23,2026-11-28,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2026-11
2026-11-23,2026-11-27,Standard Class,Alan Hwang,Consumer,United States,Dallas,Texas,75220,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,2026-11
2026-11-23,2026-11-28,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2026-11
2026-11-23,2026-11-27,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788,2026-11
2026-11-24,2026-12-01,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,2,0.2,-16.0784,2026-11
2026-11-24,2026-11-28,Standard Class,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,6,0.1,173.7408,2026-11
2026-11-24,2026-11-24,Same Day,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102,2026-11
2026-11-24,2026-11-24,Same Day,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,2026-11
2026-11-24,2026-11-30,Standard Class,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716,2026-11
2026-11-24,2026-11-27,First Class,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4,0.0,9.9936,2026-11
2026-11-24,2026-12-01,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9,0.0,7.371,2026-11
2026-11-24,2026-12-01,Standard Class,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,2026-11
2026-11-24,2026-11-30,Standard Class,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0.0,1.4112,2026-11
2026-11-24,2026-11-26,Second Class,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84,8,0.0,157.3632,2026-11
2026-11-24,2026-11-29,Second Class,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724,2,0.7,-15.1976,2026-11
2026-11-24,2026-11-26,Second Class,Michael Dominguez,Corporate,United States,Asheville,North Carolina,28806,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,8,0.7,-12.672,2026-11
2026-11-24,2026-12-01,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,78.9412,2026-11
2026-11-24,2026-12-01,Standard Class,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318,2026-11
2026-11-24,2026-11-28,Standard Class,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707,2026-11
2026-11-24,2026-11-29,Standard Class,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097,2026-11
2026-11-24,2026-11-28,Standard Class,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,0.0,2.8812,2026-11
2026-11-24,2026-12-01,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96,2,0.0,6.2208,2026-11
2026-11-24,2026-11-24,Same Day,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0.0,3.501,2026-11
2026-11-24,2026-11-29,Second Class,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8,0.2,-41.5872,2026-11
2026-11-24,2026-11-30,Standard Class,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1443.96,12,0.0,375.4296,2026-11
2026-11-24,2026-11-24,Same Day,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,2026-11
2026-11-24,2026-11-30,Standard Class,John Lee,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,223.58,14,0.0,87.1962,2026-11
2026-11-24,2026-11-26,Second Class,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,2,0.0,39.55,2026-11
2026-11-24,2026-11-29,Standard Class,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,2,0.4,-14.998,2026-11
2026-11-25,2026-11-29,Standard Class,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058,2026-11
2026-11-25,2026-11-30,Standard Class,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.441,2026-11
2026-11-25,2026-11-30,Second Class,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0.0,168.4704,2026-11
2026-11-25,2026-11-30,Standard Class,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.3979999999999,2026-11
